attraction_id,name,country,province,city,price,rating,latitude,longitude,sentiment_y,popularity,normalized_popularity,sentiment_rating,popularity_rating,price_level
2449,independent_bike_tour_of_niagara-on-the-lake_wineries_including_wine_tastings,canada,ontario,niagara_falls,1,4.5,43.2541511,-79.0854685,0.31016156462585037,7,-0.3147663794774394,OK,Not Popular,$
2450,immersion_quebec:_virtual_reality_experience_of_quebec_city's_history,canada,quebec,quebec_city,1,4.5,46.8130864,-71.2055932,0.4388095238095238,2,-0.40462195443124627,Good,Not Popular,$
2453,gourmet_bike_tour_in_niagara-on-the-lake_with_wine_and_beer,canada,ontario,niagara_falls,2,5.0,43.2265419,-79.1159615,0.2622857142857143,3,-0.3866508394404849,OK,Not Popular,$$
2457,thousand_islands_helicopter_tour,canada,ontario,things_to_do_in_gananoque,2,5.0,44.3474018,-76.1751743,0.4125000000000001,2,-0.40462195443124627,Good,Not Popular,$$
2460,victoria_kids_aerial_adventure_course,canada,british_columbia,vancouver_island,1,5.0,48.443459,-123.465593,0.32486111111111104,4,-0.3686797244497235,OK,Not Popular,$
2462,skagway_shore_excursion:_full-day_tour_of_the_yukon,united_states,alaska_(ak),skagway,2,5.0,59.4544198,-135.3173507,0.47536327805077805,74,0.49393379510682217,Very Good,Very Popular,$$
2466,"whistler_sightseeing_tour_from_vancouver,_includes_cypress_and_shannon_falls",canada,british_columbia,vancouver,2,5.0,49.2477822,-123.0330053,0.6380555555555556,2,-0.40462195443124627,Very Good,Not Popular,$$
2468,quebec_city_shore_excursion:_half-day_tour_to_montmorency_falls_and_ste-anne-de-beaupré,canada,quebec,quebec_city,1,4.5,46.8131324,-71.2056118,0.3452748015873016,10,-0.2608530345051553,OK,Not Popular,$
2488,vancouver_shore_excursion:_pre-cruise_city_tour_with_port_drop_off,canada,british_columbia,vancouver,1,5.0,49.1978322,-123.0649959,0.30476190476190473,1,-0.42259306942200764,OK,Not Popular,$
2489,victoria_shore_excursion:_whale-watching_cruise_with_expert_naturalist_guides,canada,british_columbia,vancouver_island,2,3.5,48.4224072,-123.3670534,0.10416666666666667,1,-0.42259306942200764,OK,Not Popular,$$
2490,sea_to_sky_exotic_driving_experience,canada,british_columbia,vancouver,4,5.0,49.359068,-123.267023,0.38295925350816656,46,0.386107105162254,Good,Very Popular,$$$$
2491,victoria_shore_excursion:_tastes_of_victoria_bike_tours,canada,british_columbia,vancouver_island,2,5.0,48.4215452,-123.3748011,0.2785714285714285,1,-0.42259306942200764,OK,Not Popular,$$
2492,montreal_shore_excursion:_pre-_or_post-cruise_guided_sightseeing_tour_of_montreal,canada,quebec,montreal,1,3.5,45.5001458,-73.5720264,-0.029514652014652025,2,-0.40462195443124627,Bad,Not Popular,$
2493,5-day_active_winter_adventure_in_yukon,canada,yukon,whitehorse,2,5.0,60.7227415,-135.0558791,0.45361111111111113,2,-0.40462195443124627,Very Good,Not Popular,$$
2503,quebec_shore_excursion:_small-group_food_walking_tour,canada,quebec,quebec_city,1,4.5,46.8130864,-71.2055932,0.42022222222222216,5,-0.35070860945896215,Good,Not Popular,$
2504,quebec_city_shore_excursion:_private_walking_tour,canada,quebec,quebec_city,1,5.0,46.8130864,-71.2055932,0.675,1,-0.42259306942200764,Very Good,Not Popular,$
2505,quebec_city_shore_excursion:_grand_walking_tour_of_quebec_city,canada,quebec,quebec_city,1,5.0,46.8130864,-71.2055932,0.3627216175359032,15,-0.17099745955134846,Good,Popular,$
2512,vancouver_shore_excursion:_small-group_granville_island_market_tour,canada,british_columbia,vancouver,1,5.0,49.271678,-123.1350326,0.5339461233211233,13,-0.2069396895328712,Very Good,Not Popular,$
2513,victoria_shore_excursion:_whale-watching_cruise_and_butchart_gardens_admission,canada,british_columbia,vancouver_island,2,5.0,48.4227209,-123.3689786,0.4288690476190476,7,-0.3147663794774394,Good,Not Popular,$$
2517,victoria_shore_excursion:_castles_and_neighborhoods_bike_tour,canada,british_columbia,vancouver_island,1,5.0,48.4215452,-123.3748011,0.3771825396825397,3,-0.3866508394404849,Good,Not Popular,$
2519,2-day_niagara_falls_tour_from_new_york_by_bus,united_states,new_york_(ny),new_york_city,4,4.5,40.8261404,-74.229805,0.32264852894019563,12,-0.22491080452363257,OK,Not Popular,$$$$
2550,2-nights_aurora_hunting_with_accommodation,canada,northwest_territories,yellowknife,4,4.5,62.4549765,-114.3722764,0.43145833333333333,4,-0.3686797244497235,Good,Not Popular,$$$$
2558,rockies_classic_4-day_winter_tour,canada,british_columbia,vancouver,5,4.5,49.2869235,-123.12216,0.4417890211640212,3,-0.3866508394404849,Good,Not Popular,$$$$$
2577,2-day_whistler_sea_to_sky_tour_from_vancouver,canada,british_columbia,vancouver,2,4.5,49.2788333,-123.1232148,0.3664781746031746,8,-0.29679526448667803,Good,Not Popular,$$
2578,overnight_camping_and_river-rafting_trip_in_squamish,canada,british_columbia,squamish,4,5.0,49.749151,-123.133378,0.5271803350970018,4,-0.3686797244497235,Very Good,Not Popular,$$$$
2582,3-day_tenquille_lake_expedition,canada,british_columbia,whistler,2,5.0,50.3613164,-122.8502758,0.37,1,-0.42259306942200764,Good,Not Popular,$$
2589,4-day_bicycle_tour_through_canadian_rockies,canada,alberta,edmonton,2,5.0,53.5649649,-113.5786007,0.5776388888888889,3,-0.3866508394404849,Very Good,Not Popular,$$
2593,yellowknife_northern_lights_tour_winter_3_days_2_nights_budget,canada,northwest_territories,yellowknife,5,5.0,62.4534547,-114.3686973,0.164,1,-0.42259306942200764,OK,Not Popular,$$$$$
2596,10-day_new_england_fall_foliage_tour_including_cape_cod,united_states,new_hampshire_(nh),manchester,2,4.0,42.847646,-71.537301,0.021428571428571432,1,-0.42259306942200764,OK,Not Popular,$$
2597,7-day_best_of_new_england_tour,united_states,new_hampshire_(nh),manchester,2,5.0,42.847646,-71.537301,0.25606060606060604,1,-0.42259306942200764,OK,Not Popular,$$
2598,5-night_churchill_tour_and_polar_bear_adventure_from_winnipeg,canada,manitoba,churchill,2,5.0,58.769875,-94.175789,0.2718602017195767,16,-0.15302634456058709,OK,Popular,$$
2599,niagara_falls_small-group_day_tour_from_toronto,canada,ontario,toronto,2,5.0,43.647862,-79.3929029,0.34055626564726493,99,0.49393379510682217,OK,Very Popular,$$
2601,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,canada,ontario,toronto,2,4.5,43.6837428,-79.5929134,0.36479620941558444,50,0.4579915651252994,Good,Very Popular,$$
2602,niagara_on_the_lake_wine_tour_with_cheese_pairing,canada,ontario,niagara_falls,2,5.0,43.2265419,-79.1159615,0.4158914217116396,59,0.49393379510682217,Good,Very Popular,$$
2603,northern_lights_tour_from_yellowknife,canada,northwest_territories,yellowknife,2,4.5,62.4549765,-114.3722764,0.22839921652421655,13,-0.2069396895328712,OK,Not Popular,$$
2604,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,canada,ontario,niagara_falls,2,5.0,43.2265419,-79.1159615,0.4458874854819977,41,0.29625153020844713,Good,Very Popular,$$
2605,niagara_falls_one_day_sightseeing_tour_from_toronto,canada,ontario,niagara_falls,2,4.0,43.6692612,-79.3868078,0.2999086622188203,244,0.49393379510682217,OK,Very Popular,$$
2606,niagara_falls_helicopter_tour,canada,ontario,niagara_falls,2,4.5,43.1186039,-79.0743842,0.35695611535757443,246,0.49393379510682217,Good,Very Popular,$$
2607,christmas_in_quebec_city:_small-group_gourmet_food_tour,canada,quebec,quebec_city,1,5.0,46.8130864,-71.2055932,0.4116666666666666,1,-0.42259306942200764,Good,Not Popular,$
2608,whistler_sightseeing_tours_-_discover_all_of_whistler_this_winter!,canada,british_columbia,whistler,2,5.0,50.1133762,-122.954259,0.459375,2,-0.40462195443124627,Very Good,Not Popular,$$
2609,ultimate_day_tour_to_victoria,canada,british_columbia,vancouver,3,4.5,48.4227209,-123.3689786,0.4159618716931217,30,0.09856926531007207,Good,Popular,$$$
2611,"whistler_sightseeing_tour_from_vancouver,_includes_cypress_and_shannon_falls",canada,british_columbia,vancouver,2,5.0,49.2477822,-123.0330053,0.6380555555555556,2,-0.40462195443124627,Very Good,Not Popular,$$
2614,arctic_day:_yukon_wildlife_and_hot_springs_tour,canada,yukon,whitehorse,2,5.0,60.7227415,-135.0558791,0.39583333333333337,2,-0.40462195443124627,Good,Not Popular,$$
2646,3_hour_whale_watching_tour,canada,british_columbia,vancouver_island,2,5.0,48.6488242,-123.3946395,0.1642857142857143,1,-0.42259306942200764,OK,Not Popular,$$
2672,full-day_niagara_winery_tour_from_toronto,canada,ontario,toronto,2,4.5,43.703077,-79.406384,0.5544444444444445,3,-0.3866508394404849,Very Good,Not Popular,$$
2674,quebec_city_dinner_cruise,canada,quebec,quebec_city,2,4.0,45.502452,-73.5523778,0.3205246913580247,6,-0.3327374944682008,OK,Not Popular,$$
2678,thousand_islands_two_castle_helicopter_tour,canada,ontario,things_to_do_in_gananoque,3,5.0,44.3474018,-76.1751743,0.6630555555555556,3,-0.3866508394404849,Very Good,Not Popular,$$$
2681,whales_&_fly:_whale_watching_from_vancouver_to_victoria_&_return_seaplane_flight,canada,british_columbia,vancouver,4,5.0,48.4227209,-123.3689786,0.17166666666666663,3,-0.3866508394404849,OK,Not Popular,$$$$
2685,small-group_annapolis_valley_wine_and_food_tour_from_halifax,canada,nova_scotia,halifax_region,2,5.0,44.987681,-64.138963,0.6000000000000001,1,-0.42259306942200764,Very Good,Not Popular,$$
2689,thousand_islands_sunset_dinner_cruise,canada,ontario,things_to_do_in_kingston,2,4.5,44.2307614,-76.4797292,0.37483394515537377,26,0.026684805347026597,Good,Popular,$$
2693,full-day_mont-tremblant_rouge_river_rafting_tour_with_lunch,canada,quebec,mont_tremblant,2,5.0,46.2132909,-74.5849902,0.36,1,-0.42259306942200764,Good,Not Popular,$$
2697,boldt_castle_and_thousand_islands_helicopter_tour,canada,ontario,things_to_do_in_gananoque,2,5.0,44.3474018,-76.1751743,0.4388532003710575,14,-0.18896857454210983,Good,Popular,$$
2698,ultimate_thousand_islands_helicopter_tour,canada,ontario,things_to_do_in_gananoque,5,5.0,44.3474018,-76.1751743,0.45138888888888884,3,-0.3866508394404849,Very Good,Not Popular,$$$$$
2699,canada_place_and_vancouver_waterfront_photography_tour,canada,british_columbia,vancouver,2,5.0,49.2779117,-123.0986452,0.54375,1,-0.42259306942200764,Very Good,Not Popular,$$
2704,gourmet_bike_tour_in_niagara-on-the-lake_with_wine_and_beer,canada,ontario,niagara_falls,2,5.0,43.2265419,-79.1159615,0.2622857142857143,3,-0.3866508394404849,OK,Not Popular,$$
2707,sunset_e-bike_adventure_w/wine_&_cheese,canada,british_columbia,vancouver,2,5.0,49.278014,-123.131252,0.3648567019400353,6,-0.3327374944682008,Good,Not Popular,$$
2709,thousand_islands_helicopter_tour,canada,ontario,things_to_do_in_gananoque,2,5.0,44.3474018,-76.1751743,0.4125000000000001,2,-0.40462195443124627,Good,Not Popular,$$
2712,private_tour:_quebec_city_walking_tour,canada,quebec,quebec_city,1,5.0,46.8130864,-71.2055932,0.2823468472550985,58,0.49393379510682217,OK,Very Popular,$
2713,axe_throwing_-_one_hour_guided_experience,canada,british_columbia,whistler,1,5.0,50.0891237,-123.038608,0.421141975308642,3,-0.3866508394404849,Good,Not Popular,$
2716,old_montreal_private_walking_tour,canada,quebec,montreal,2,4.5,45.5025925,-73.5551673,0.3049960317460318,9,-0.27882414949591666,OK,Not Popular,$$
2767,montréal_downtown_and_underground_city_private_walking_tour,canada,quebec,montreal,2,5.0,45.5025925,-73.5551673,0.30330578512396694,1,-0.42259306942200764,OK,Not Popular,$$
2768,island's_finest_private_tour,canada,prince_edward_island,things_to_do_in_charlottetown,4,5.0,46.217712,-63.073867,0.5216666666666667,2,-0.40462195443124627,Very Good,Not Popular,$$$$
2773,quebec_city_private_walking_tour_-_400_years_of_french_america,canada,quebec,quebec_city,2,5.0,46.7561139,-71.1790215,0.5293650793650794,3,-0.3866508394404849,Very Good,Not Popular,$$
2775,independent_bike_tour_of_vancouver,canada,british_columbia,vancouver,1,5.0,49.2841459,-123.1193126,0.4429285213243547,18,-0.11708411457906436,Good,Popular,$
2777,private_tour_to_capilano_bridge_and_grouse_mountain,canada,british_columbia,vancouver,3,5.0,49.2869235,-123.12216,0.3797371031746032,4,-0.3686797244497235,Good,Not Popular,$$$
2779,vancouver_private_day_tour_and_capilano_suspension_bridge,canada,british_columbia,vancouver,3,5.0,49.2869235,-123.12216,0.6177380952380952,3,-0.3866508394404849,Very Good,Not Popular,$$$
2793,private_tour:_vancouver_3-hour_city_highlights_tour,canada,british_columbia,vancouver,4,5.0,49.2650247,-123.1124489,0.472962962962963,1,-0.42259306942200764,Very Good,Not Popular,$$$$
2797,private_tour:_day_trip_from_vancouver_to_whistler,canada,british_columbia,vancouver,3,4.5,49.2869235,-123.12216,0.1361111111111111,1,-0.42259306942200764,OK,Not Popular,$$$
2815,island_scenic_&_anne_of_green_gables_private_tour,canada,prince_edward_island,things_to_do_in_charlottetown,3,3.5,46.217712,-63.073867,0.34864646464646465,3,-0.3866508394404849,OK,Not Popular,$$$
2843,private_horse-drawn_sleigh_ride_in_banff,canada,alberta,canadian_rockies,2,5.0,51.1763287,-115.570567,0.03333333333333335,2,-0.40462195443124627,OK,Not Popular,$$
2848,whistler_electric_bike_tour_(ebike),canada,british_columbia,whistler,2,5.0,50.116507,-122.948062,0.5605555555555555,2,-0.40462195443124627,Very Good,Not Popular,$$
2934,quebec_city_private_walking_tour_-_the_history_of_french_&_british_america,canada,quebec,quebec_city,2,5.0,46.7561139,-71.1790215,0.41562499999999997,2,-0.40462195443124627,Good,Not Popular,$$
2936,ultimate_thousand_islands_helicopter_tour,canada,ontario,things_to_do_in_gananoque,5,5.0,44.3474018,-76.1751743,0.45138888888888884,3,-0.3866508394404849,Very Good,Not Popular,$$$$$
2950,island_scenic_&_anne_of_green_gables_private_tour_for_7_-_12_passengers,canada,prince_edward_island,charlottetown,5,5.0,46.217712,-63.073867,0.725,1,-0.42259306942200764,Very Good,Not Popular,$$$$$
2963,toronto_city_tour:_york_to_the_6ix_-_a_locally_guided_downtown_walking_tour,canada,ontario,toronto,3,5.0,43.753672,-79.6089756,0.4583333333333333,1,-0.42259306942200764,Very Good,Not Popular,$$$
3016,whistler_singletrack_mountain_bike_tour,canada,british_columbia,whistler,2,5.0,50.116507,-122.948062,0.4554124149659864,14,-0.18896857454210983,Very Good,Popular,$$
3035,the_great_sea_glass_&_seashell_hunt_private_tour,canada,prince_edward_island,things_to_do_in_charlottetown,3,5.0,46.217712,-63.073867,0.3333333333333333,1,-0.42259306942200764,OK,Not Popular,$$$
3050,private_sightseeing_tour:_vancouver_highlights_(4_hrs),canada,british_columbia,vancouver,4,5.0,49.2043733,-122.9339129,0.475,1,-0.42259306942200764,Very Good,Not Popular,$$$$
3051,canada_place_and_vancouver_waterfront_photography_tour,canada,british_columbia,vancouver,2,5.0,49.2779117,-123.0986452,0.54375,1,-0.42259306942200764,Very Good,Not Popular,$$
3052,quebec_city_shore_excursion:_private_walking_tour,canada,quebec,quebec_city,1,5.0,46.8130864,-71.2055932,0.675,1,-0.42259306942200764,Very Good,Not Popular,$
3284,walking_tour_of_old_montreal,canada,quebec,montreal,1,5.0,45.5025925,-73.5551673,0.35697674763129,122,0.49393379510682217,Good,Very Popular,$
3285,niagara_falls_day_tour_from_toronto,canada,ontario,toronto,2,5.0,43.703077,-79.406384,0.40423896607247783,599,0.49393379510682217,Good,Very Popular,$$
3287,montreal_city_guided_sightseeing_tour,canada,quebec,montreal,1,4.0,45.5001458,-73.5720264,0.2336767592216811,64,0.49393379510682217,OK,Very Popular,$
3288,vancouver_city_sightseeing_tour,canada,british_columbia,vancouver,1,4.5,49.1978322,-123.0649959,0.4413471554668297,57,0.49393379510682217,Good,Very Popular,$
3289,quebec_city_walking_tour,canada,quebec,quebec_city,1,5.0,46.8130864,-71.2055932,0.38927476964965263,178,0.49393379510682217,Good,Very Popular,$
3290,niagara_falls_canadian_side_tour_and_maid_of_the_mist_boat_ride,canada,ontario,niagara_falls,2,5.0,43.102436,-78.961638,0.42489780167930896,295,0.49393379510682217,Good,Very Popular,$$
3292,quebec_city_and_montmorency_falls_day_trip_from_montreal,canada,quebec,montreal,2,4.5,45.5001458,-73.5720264,0.32393798459003686,67,0.49393379510682217,OK,Very Popular,$$
3293,small-group_quebec_city_food_tour,canada,quebec,quebec_city,1,4.5,46.8130864,-71.2055932,0.32359362709200373,44,0.35016487518073125,OK,Very Popular,$
3294,vancouver_city_hop-on_hop-off_tour,canada,british_columbia,vancouver,1,4.0,49.284609,-123.108474,0.22458375345909687,156,0.49393379510682217,OK,Very Popular,$
3295,niagara_falls_day_trip_from_toronto,canada,ontario,toronto,2,5.0,43.6561507,-79.3842642,0.36102559593796363,27,0.044655920337787966,Good,Popular,$$
3296,"best_of_niagara_falls_tour_from_niagara_falls,_ontario",canada,ontario,niagara_falls,2,5.0,43.0857136,-79.0824311,0.38997421149504485,111,0.49393379510682217,Good,Very Popular,$$
3298,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,canada,quebec,quebec_city,1,4.5,46.8131324,-71.2056118,0.27061899311006454,52,0.49393379510682217,OK,Very Popular,$
3299,johnston_canyon_icewalk,canada,alberta,canadian_rockies,1,5.0,51.1775076,-115.5712711,0.415207442372993,144,0.49393379510682217,Good,Very Popular,$
3300,butchart_gardens_tour_from_victoria,canada,british_columbia,vancouver_island,1,5.0,48.4216648,-123.3666096,0.4341327739720596,78,0.49393379510682217,Good,Very Popular,$
3301,quebec_city_sightseeing_tour,canada,quebec,quebec_city,1,4.5,46.8131324,-71.2056118,0.29865900383141764,29,0.0805981503193107,OK,Popular,$
3302,toronto_city_hop-on_hop-off_tour,canada,ontario,toronto,1,4.0,43.6561507,-79.3842642,0.2893549004991607,70,0.49393379510682217,OK,Very Popular,$
3303,victoria_guided_food_and_history_tour,canada,british_columbia,vancouver_island,1,5.0,48.4300479,-123.3637239,0.4376456652588708,81,0.49393379510682217,Good,Very Popular,$
3304,niagara_falls_in_one_day:_deluxe_sightseeing_tour_of_american_and_canadian_sides,canada,ontario,niagara_falls,2,5.0,43.102436,-78.961638,0.44663402711607264,367,0.49393379510682217,Good,Very Popular,$$
3305,whistler_small-group_day_trip_from_vancouver,canada,british_columbia,vancouver,2,5.0,49.1978322,-123.0649959,0.3687468390133831,34,0.17045372527311756,Good,Popular,$$
3308,half-day_whale_watching_adventure_from_vancouver,canada,british_columbia,vancouver,2,4.5,48.4227209,-123.3689786,0.3433731594543398,141,0.49393379510682217,OK,Very Popular,$$
3310,vancouver_seaplane_tour,canada,british_columbia,vancouver,2,5.0,48.4241277,-123.3707833,0.3157020170375434,57,0.49393379510682217,OK,Very Popular,$$
3311,st._lawrence_market_and_old_toronto_food_tour,canada,ontario,toronto,2,5.0,43.6596227,-79.3472817,0.42349833747601606,52,0.49393379510682217,Good,Very Popular,$$
3312,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,canada,ontario,toronto,2,4.5,43.6837428,-79.5929134,0.36479620941558444,50,0.4579915651252994,Good,Very Popular,$$
3314,ultimate_toronto_tour,canada,ontario,toronto,2,5.0,43.0857136,-79.0824311,0.3473214491110454,23,-0.027228539625257512,OK,Popular,$$
3316,niagara-on-the-lake_wine_tour_and_tastings_with_transport,canada,ontario,niagara_falls,1,4.5,43.0618004,-79.1214261,0.3439513508977795,52,0.49393379510682217,OK,Very Popular,$
3317,niagara_on_the_lake_wine_tour_with_cheese_pairing,canada,ontario,niagara_falls,2,5.0,43.2265419,-79.1159615,0.4158914217116396,59,0.49393379510682217,Good,Very Popular,$$
3318,niagara_falls_american-side_tour_with_maid_of_the_mist_boat_ride,united_states,new_york_(ny),niagara_falls,2,4.5,43.102436,-78.961638,0.4191705787041863,178,0.49393379510682217,Good,Very Popular,$$
3319,arctic_day:_evening_aurora_viewing,canada,yukon,whitehorse,2,3.5,60.7227415,-135.0558791,0.05425505050505055,6,-0.3327374944682008,OK,Not Popular,$$
3320,capilano_suspension_bridge_and_grouse_mountain_from_vancouver,canada,british_columbia,vancouver,2,5.0,49.2869235,-123.12216,0.46992309458218545,11,-0.24288191951439395,Very Good,Not Popular,$$
3321,vancouver_highlights_bike_tour,canada,british_columbia,vancouver,2,5.0,49.2841459,-123.1193126,0.45049089037891127,104,0.49393379510682217,Very Good,Very Popular,$$
3323,gastronomic_gastown_walking_tour,canada,british_columbia,vancouver,2,5.0,49.271678,-123.1350326,0.4338095398746854,108,0.49393379510682217,Good,Very Popular,$$
3324,half-day_beer_cider_and_wine_tour,canada,ontario,niagara_falls,1,3.5,43.0618004,-79.1214261,0.2950778297430083,14,-0.18896857454210983,OK,Popular,$
3325,guided_tour_of_the_fairmont_le_château_frontenac_in_quebec_city,canada,quebec,quebec_city,1,4.0,46.8118804,-71.2071414,0.29372945845004667,17,-0.1350552295698257,OK,Popular,$
3326,private_tour:_quebec_city_walking_tour,canada,quebec,quebec_city,1,5.0,46.8130864,-71.2055932,0.2823468472550985,58,0.49393379510682217,OK,Very Popular,$
3327,whale-watching_cruise_with_expert_naturalists,canada,british_columbia,vancouver_island,2,5.0,48.4224072,-123.3670534,0.33051256613756613,24,-0.009257424634496142,OK,Popular,$$
3328,northern_lights_tour_from_yellowknife,canada,northwest_territories,yellowknife,2,4.5,62.4549765,-114.3722764,0.22839921652421655,13,-0.2069396895328712,OK,Not Popular,$$
3329,winter_tour:_banff_and_its_wildlife,canada,alberta,canadian_rockies,1,4.5,51.1775076,-115.5712711,0.35368799603174605,24,-0.009257424634496142,Good,Popular,$
3330,island_of_orleans_food_and_drink_tour,canada,quebec,quebec_city,1,4.5,46.898015,-71.182973,0.40271636349761347,52,0.49393379510682217,Good,Very Popular,$
3332,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,canada,ontario,niagara_falls,2,5.0,43.2265419,-79.1159615,0.4458874854819977,41,0.29625153020844713,Good,Very Popular,$$
3333,evening_wildlife_safari,canada,alberta,canadian_rockies,1,4.0,51.1775076,-115.5712711,0.2465435305435305,44,0.35016487518073125,OK,Very Popular,$
3336,vancouver_harbor_sunset_dinner_cruise,canada,british_columbia,vancouver,2,4.5,49.29419,-123.133059,0.40441787878787877,25,0.008713690356265227,Good,Popular,$$
3338,jasper_evening_wildlife_tour,canada,alberta,canadian_rockies,1,4.5,52.8740887,-118.081698,0.30770120608629925,23,-0.027228539625257512,OK,Popular,$
3340,horse-drawn_sleigh_ride_in_banff,canada,alberta,canadian_rockies,1,4.5,51.1763287,-115.570567,0.16004813762626263,8,-0.29679526448667803,OK,Not Popular,$
3341,whistler_superfly_ziplines,canada,british_columbia,whistler,2,5.0,50.1129838,-122.9549289,0.3667356783305858,54,0.49393379510682217,Good,Very Popular,$$
3342,toronto_distillery_district_walking_tour,canada,ontario,toronto,1,5.0,43.6502975,-79.3606799,0.34444258915687487,40,0.27828041521768576,OK,Very Popular,$
3343,whistler_helicopter_tour,canada,british_columbia,whistler,2,5.0,49.1830074,-123.176599,0.41477732832643543,26,0.026684805347026597,Good,Popular,$$
3344,mountain_lakes_and_waterfalls_day_trip_from_banff,canada,alberta,canadian_rockies,2,5.0,51.417637,-116.217007,0.42379754556143445,18,-0.11708411457906436,Good,Popular,$$
3345,montreal_city_hop-on_hop-off_tour,canada,quebec,montreal,1,4.0,45.5001458,-73.5720264,0.2130397774036663,90,0.49393379510682217,OK,Very Popular,$
3347,grotto_canyon_icewalk,canada,alberta,canadian_rockies,1,5.0,51.1775076,-115.5712711,0.4059383660871756,21,-0.06317076960678025,Good,Popular,$
3349,bird_kingdom_all_day_admission_ticket,canada,ontario,niagara_falls,1,4.5,43.0926264,-79.0687075,0.2887445844260824,60,0.49393379510682217,OK,Very Popular,$
3350,victoria_and_butchart_gardens_tour_from_vancouver,canada,british_columbia,vancouver,2,4.5,49.284609,-123.108474,0.3567872088229231,27,0.044655920337787966,Good,Popular,$$
3351,gastown_walking_food_tour,canada,british_columbia,vancouver,2,5.0,49.2859174,-123.1138245,0.4193367509027071,62,0.49393379510682217,Good,Very Popular,$$
3356,7-minute_helicopter_tour_over_toronto,canada,ontario,toronto,2,4.5,43.632485,-79.3956627,0.339708978191121,13,-0.2069396895328712,OK,Not Popular,$$
3357,small-group_granville_island_market_tour,canada,british_columbia,vancouver,1,5.0,49.271678,-123.1350326,0.4097852786964588,115,0.49393379510682217,Good,Very Popular,$
3359,seaplane_flight_to_victoria_and_whale-watching_cruise,canada,british_columbia,vancouver,4,5.0,48.4241277,-123.3707833,0.3318055555555555,3,-0.3866508394404849,OK,Not Popular,$$$$
3360,athabasca_glacier_snow_trip_from_banff,canada,alberta,canadian_rockies,3,4.5,51.1775076,-115.5712711,0.38969534105940357,40,0.27828041521768576,Good,Very Popular,$$$
3361,5.5-hour_jasper_wildlife_and_waterfalls_tour_with_maligne_lake_cruise_from_jasper,canada,alberta,canadian_rockies,2,5.0,52.8740887,-118.081698,0.45582063492063496,10,-0.2608530345051553,Very Good,Not Popular,$$
3362,maligne_canyon_ice_walk,canada,alberta,canadian_rockies,1,4.5,52.8780879,-118.0799308,0.37911298357726925,28,0.06262703532854934,Good,Popular,$
3365,small-group_gourmet_food_tour_in_vancouver,canada,british_columbia,vancouver,2,5.0,49.271678,-123.1350326,0.4457702992086554,73,0.49393379510682217,Good,Very Popular,$$
3366,vancouver_harbor_and_indian_arm_lunch_cruise,canada,british_columbia,vancouver,2,5.0,49.29419,-123.133059,0.3680405417375283,16,-0.15302634456058709,Good,Popular,$$
3367,columbia_icefield_tour_including_the_glacier_skywalk_from_banff,canada,alberta,canadian_rockies,3,5.0,51.417637,-116.217007,0.35996424996424997,37,0.22436707024540165,Good,Very Popular,$$$
3368,snowmobile_british_columbia_tour_for_intermediate_riders,canada,british_columbia,whistler,2,5.0,50.1129838,-122.9549289,0.4390817760942761,20,-0.08114188459754161,Good,Popular,$$
3369,fine_dining_dinner_tour_in_whistler,canada,british_columbia,whistler,2,5.0,50.114686,-122.956828,0.44498188431938435,40,0.27828041521768576,Good,Very Popular,$$
3371,introductory_brewery_and_distillery_tour,canada,british_columbia,vancouver_island,1,5.0,48.4846699,-123.3872278,0.39629960317460317,6,-0.3327374944682008,Good,Not Popular,$
3372,2-day_niagara_falls_tour_from_new_york_by_bus,united_states,new_york_(ny),new_york_city,4,4.5,40.8261404,-74.229805,0.32264852894019563,12,-0.22491080452363257,OK,Not Popular,$$$$
3373,northern_lights_and_arctic_circle_day_trip_from_fairbanks,united_states,alaska_(ak),fairbanks,3,4.5,64.852906,-147.7818559,0.23418068439497014,11,-0.24288191951439395,OK,Not Popular,$$$
3374,niagara_falls_open-top_jet-boat_ride,canada,ontario,niagara_falls,1,5.0,43.149939,-79.0463155,0.28893628246753245,80,0.49393379510682217,OK,Very Popular,$
3375,"sea_to_sky_highway_day_trip_from_vancouver:_shannon_falls,_britannia_mine_and_gondola_ride",canada,british_columbia,vancouver,2,5.0,49.1978322,-123.0649959,0.4634665385251323,16,-0.15302634456058709,Very Good,Popular,$$
3377,ultimate_day_tour_to_victoria,canada,british_columbia,vancouver,3,4.5,48.4227209,-123.3689786,0.4159618716931217,30,0.09856926531007207,Good,Popular,$$$
3378,niagara-on-the-lake_wine_tour_with_lunch,canada,ontario,niagara_falls,2,4.5,43.2163982,-79.1287849,0.35233262108262103,3,-0.3866508394404849,Good,Not Popular,$$
3379,kicking_horse_river_whitewater_rafting,canada,alberta,canadian_rockies,2,5.0,51.1772837,-115.5727351,0.4229927913696853,22,-0.04519965461601888,Good,Popular,$$
